agent 0 and landmark 1   p_force[a][ 2.99733227e+00 -2.29487132e-03],p_force[b][3.99914098e+00 5.15632913e-04] f_a[-2.17399056e-21  5.76734981e-21],f_bNone
agent 1 and agent 2   p_force[a][2.99868482e+00 2.48443277e-04],p_force[b][ 0.05371315 -2.94563717] f_a[-0. -0.],f_b[0. 0.]
agent 1 and agent 3   p_force[a][2.99868482e+00 2.48443277e-04],p_force[b][3.99914098e+00 5.15632913e-04] f_a[-0. -0.],f_b[0. 0.]
agent 1 and landmark 0   p_force[a][2.99868482e+00 2.48443277e-04],p_force[b][3.99914098e+00 5.15632913e-04] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][2.99868482e+00 2.48443277e-04],p_force[b][3.99914098e+00 5.15632913e-04] f_a[-7.26095752e-202  9.51287294e-202],f_bNone
agent 2 and agent 3   p_force[a][ 0.05371315 -2.94563717],p_force[b][3.99914098e+00 5.15632913e-04] f_a[-2.32109084e-57  6.51014145e-57],f_b[ 2.32109084e-57 -6.51014145e-57]
agent 2 and landmark 0   p_force[a][ 0.05371315 -2.94563717],p_force[b][3.99914098e+00 5.15632913e-04] f_a[0. 0.],f_bNone
agent 2 and landmark 1   p_force[a][ 0.05371315 -2.94563717],p_force[b][3.99914098e+00 5.15632913e-04] f_a[0. 0.],f_bNone
agent 3 and landmark 0   p_force[a][3.99914098e+00 5.15632913e-04],p_force[b][3.99914098e+00 5.15632913e-04] f_a[0. 0.],f_bNone
agent 3 and landmark 1   p_force[a][3.99914098e+00 5.15632913e-04],p_force[b][3.99914098e+00 5.15632913e-04] f_a[0. 0.],f_bNone
landmark 0 and landmark 1   p_force[a][3.99914098e+00 5.15632913e-04],p_force[b][3.99914098e+00 5.15632913e-04] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][ 2.99779058e+00 -2.90762633e-04],p_force[b][2.99749964e+00 7.70747167e-04] f_a[ 1.14296022e-106 -1.01328639e-106],f_b[-1.14296022e-106  1.01328639e-106]
agent 0 and agent 2   p_force[a][ 2.99779058e+00 -2.90762633e-04],p_force[b][ 0.06660723 -2.93138874] f_a[-0. -0.],f_b[0. 0.]
agent 0 and agent 3   p_force[a][ 2.99779058e+00 -2.90762633e-04],p_force[b][3.99806738e+00 1.06289901e-03] f_a[-0. -0.],f_b[0. 0.]
agent 0 and landmark 0   p_force[a][ 2.99779058e+00 -2.90762633e-04],p_force[b][3.99806738e+00 1.06289901e-03] f_a[-8.18489971e-306  4.10130806e-306],f_bNone
agent 0 and landmark 1   p_force[a][ 2.99779058e+00 -2.90762633e-04],p_force[b][3.99806738e+00 1.06289901e-03] f_a[-4.91113452e-32  3.02434454e-31],f_bNone
agent 1 and agent 2   p_force[a][2.99749964e+00 7.70747167e-04],p_force[b][ 0.06660723 -2.93138874] f_a[-0. -0.],f_b[0. 0.]
agent 1 and agent 3   p_force[a][2.99749964e+00 7.70747167e-04],p_force[b][3.99806738e+00 1.06289901e-03] f_a[-0. -0.],f_b[0. 0.]
agent 1 and landmark 0   p_force[a][2.99749964e+00 7.70747167e-04],p_force[b][3.99806738e+00 1.06289901e-03] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][2.99749964e+00 7.70747167e-04],p_force[b][3.99806738e+00 1.06289901e-03] f_a[-1.23657728e-182  2.12901778e-182],f_bNone
agent 2 and agent 3   p_force[a][ 0.06660723 -2.93138874],p_force[b][3.99806738e+00 1.06289901e-03] f_a[3.67067650e-34 1.65749621e-33],f_b[-3.67067650e-34 -1.65749621e-33]
agent 2 and landmark 0   p_force[a][ 0.06660723 -2.93138874],p_force[b][3.99806738e+00 1.06289901e-03] f_a[0. 0.],f_bNone
agent 2 and landmark 1   p_force[a][ 0.06660723 -2.93138874],p_force[b][3.99806738e+00 1.06289901e-03] f_a[0. 0.],f_bNone
agent 3 and landmark 0   p_force[a][3.99806738e+00 1.06289901e-03],p_force[b][3.99806738e+00 1.06289901e-03] f_a[0. 0.],f_bNone
agent 3 and landmark 1   p_force[a][3.99806738e+00 1.06289901e-03],p_force[b][3.99806738e+00 1.06289901e-03] f_a[0. 0.],f_bNone
landmark 0 and landmark 1   p_force[a][3.99806738e+00 1.06289901e-03],p_force[b][3.99806738e+00 1.06289901e-03] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][ 2.99851298e+00 -3.09836199e-04],p_force[b][2.99512875 0.0031771 ] f_a[ 3.68196619e-92 -3.30244761e-92],f_b[-3.68196619e-92  3.30244761e-92]
agent 0 and agent 2   p_force[a][ 2.99851298e+00 -3.09836199e-04],p_force[b][ 1.16378814 -1.82875353] f_a[-0. -0.],f_b[0. 0.]
agent 0 and agent 3   p_force[a][ 2.99851298e+00 -3.09836199e-04],p_force[b][3.91458941 0.08314599] f_a[-0. -0.],f_b[0. 0.]
agent 0 and landmark 0   p_force[a][ 2.99851298e+00 -3.09836199e-04],p_force[b][3.91458941 0.08314599] f_a[-4.78303623e-284  2.79519503e-284],f_bNone
agent 0 and landmark 1   p_force[a][ 2.99851298e+00 -3.09836199e-04],p_force[b][3.91458941 0.08314599] f_a[8.81454557e-44 1.78141358e-42],f_bNone
agent 1 and agent 2   p_force[a][2.99512875 0.0031771 ],p_force[b][ 1.16378814 -1.82875353] f_a[-0. -0.],f_b[0. 0.]
agent 1 and agent 3   p_force[a][2.99512875 0.0031771 ],p_force[b][3.91458941 0.08314599] f_a[-0. -0.],f_b[0. 0.]
agent 1 and landmark 0   p_force[a][2.99512875 0.0031771 ],p_force[b][3.91458941 0.08314599] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][2.99512875 0.0031771 ],p_force[b][3.91458941 0.08314599] f_a[-3.01858019e-167  7.40129284e-167],f_bNone
agent 2 and agent 3   p_force[a][ 1.16378814 -1.82875353],p_force[b][3.91458941 0.08314599] f_a[1.48924860e-06 6.46441064e-06],f_b[-1.48924860e-06 -6.46441064e-06]
agent 2 and landmark 0   p_force[a][ 1.16378963 -1.82874707],p_force[b][3.91458941 0.08314599] f_a[0. 0.],f_bNone
agent 2 and landmark 1   p_force[a][ 1.16378963 -1.82874707],p_force[b][3.91458941 0.08314599] f_a[0. 0.],f_bNone
agent 3 and landmark 0   p_force[a][3.91458792 0.08313953],p_force[b][3.91458941 0.08314599] f_a[0. 0.],f_bNone
agent 3 and landmark 1   p_force[a][3.91458792 0.08313953],p_force[b][3.91458941 0.08314599] f_a[0. 0.],f_bNone
landmark 0 and landmark 1   p_force[a][3.91458792 0.08313953],p_force[b][3.91458941 0.08314599] f_aNone,f_bNone
