agent 0 and agent 2   p_force[a][-2.95198184  0.0074974 ],p_force[b][-2.99983352e+00  3.52440584e-05] f_a[-4.00070631e-246 -2.76425876e-246],f_b[4.00070631e-246 2.76425876e-246]
agent 0 and agent 3   p_force[a][-2.95198184  0.0074974 ],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][-2.95198184  0.0074974 ],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][-2.95198184  0.0074974 ],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.99951488e+00  1.56922608e-04],p_force[b][-2.99983352e+00  3.52440584e-05] f_a[-2.51057569e-199  2.56061656e-199],f_b[ 2.51057569e-199 -2.56061656e-199]
agent 1 and agent 3   p_force[a][-2.99951488e+00  1.56922608e-04],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[ 5.38896008e-224 -1.38867313e-225],f_b[-5.38896008e-224  1.38867313e-225]
agent 1 and landmark 0   p_force[a][-2.99951488e+00  1.56922608e-04],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.99951488e+00  1.56922608e-04],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99983352e+00  3.52440584e-05],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.99983352e+00  3.52440584e-05],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99983352e+00  3.52440584e-05],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99995661e+00 -4.34585818e-05],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99995661e+00 -4.34585818e-05],p_force[b][-3.99995661e+00 -4.34585818e-05] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99995661e+00 -4.34585818e-05],p_force[b][-3.99995661e+00 -4.34585818e-05] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][-2.93454677e+00  2.74971634e-03],p_force[b][-2.99707907e+00 -2.08939752e-03] f_a[-2.47878313e-307 -1.27175274e-306],f_b[2.47878313e-307 1.27175274e-306]
agent 0 and agent 2   p_force[a][-2.93454677e+00  2.74971634e-03],p_force[b][-2.99999464e+00  6.86884320e-07] f_a[-2.73761973e-246 -1.89462884e-246],f_b[2.73761973e-246 1.89462884e-246]
agent 0 and agent 3   p_force[a][-2.93454677e+00  2.74971634e-03],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][-2.93454677e+00  2.74971634e-03],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][-2.93454677e+00  2.74971634e-03],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.99707907e+00 -2.08939752e-03],p_force[b][-2.99999464e+00  6.86884320e-07] f_a[-4.53481956e-199  4.61627923e-199],f_b[ 4.53481956e-199 -4.61627923e-199]
agent 1 and agent 3   p_force[a][-2.99707907e+00 -2.08939752e-03],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[ 6.33006538e-197 -1.81971501e-198],f_b[-6.33006538e-197  1.81971501e-198]
agent 1 and landmark 0   p_force[a][-2.99707907e+00 -2.08939752e-03],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.99707907e+00 -2.08939752e-03],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99999464e+00  6.86884320e-07],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.99999464e+00  6.86884320e-07],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99999464e+00  6.86884320e-07],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99987936e+00 -1.17725227e-04],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99987936e+00 -1.17725227e-04],p_force[b][-3.99987936e+00 -1.17725227e-04] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99987936e+00 -1.17725227e-04],p_force[b][-3.99987936e+00 -1.17725227e-04] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][-2.66395909  0.01186718],p_force[b][-2.99420822e+00  1.42205099e-05] f_a[-2.91718272e-307 -1.49637861e-306],f_b[2.91718272e-307 1.49637861e-306]
agent 0 and agent 2   p_force[a][-2.66395909  0.01186718],p_force[b][-2.99998641e+00  2.54068254e-07] f_a[-2.11999061e-246 -1.46879991e-246],f_b[2.11999061e-246 1.46879991e-246]
agent 0 and agent 3   p_force[a][-2.66395909  0.01186718],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][-2.66395909  0.01186718],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][-2.66395909  0.01186718],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.99420822e+00  1.42205099e-05],p_force[b][-2.99998641e+00  2.54068254e-07] f_a[-7.01727777e-199  7.13313917e-199],f_b[ 7.01727777e-199 -7.13313917e-199]
agent 1 and agent 3   p_force[a][-2.99420822e+00  1.42205099e-05],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[ 3.90063207e-183 -1.19356949e-184],f_b[-3.90063207e-183  1.19356949e-184]
agent 1 and landmark 0   p_force[a][-2.99420822e+00  1.42205099e-05],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.99420822e+00  1.42205099e-05],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99998641e+00  2.54068254e-07],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.99998641e+00  2.54068254e-07],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99998641e+00  2.54068254e-07],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99814844e+00 -1.85056985e-03],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99814844e+00 -1.85056985e-03],p_force[b][-3.99814844e+00 -1.85056985e-03] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99814844e+00 -1.85056985e-03],p_force[b][-3.99814844e+00 -1.85056985e-03] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][ 1.03480589 -0.00131768],p_force[b][-2.96434307 -0.02544031] f_a[-3.68016648e-307 -1.88722035e-306],f_b[3.68016648e-307 1.88722035e-306]
agent 0 and agent 2   p_force[a][ 1.03480589 -0.00131768],p_force[b][-2.99980295e+00  4.08295443e-06] f_a[-1.88962227e-246 -1.30984055e-246],f_b[1.88962227e-246 1.30984055e-246]
agent 0 and agent 3   p_force[a][ 1.03480589 -0.00131768],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][ 1.03480589 -0.00131768],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][ 1.03480589 -0.00131768],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.96434307 -0.02544031],p_force[b][-2.99980295e+00  4.08295443e-06] f_a[-9.58450247e-199  9.73281639e-199],f_b[ 9.58450247e-199 -9.73281639e-199]
agent 1 and agent 3   p_force[a][-2.96434307 -0.02544031],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[ 1.94518730e-146 -7.07282327e-148],f_b[-1.94518730e-146  7.07282327e-148]
agent 1 and landmark 0   p_force[a][-2.96434307 -0.02544031],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.96434307 -0.02544031],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99980295e+00  4.08295443e-06],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.99980295e+00  4.08295443e-06],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99980295e+00  4.08295443e-06],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99928617e+00  6.26465539e-04],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99928617e+00  6.26465539e-04],p_force[b][-3.99928617e+00  6.26465539e-04] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99928617e+00  6.26465539e-04],p_force[b][-3.99928617e+00  6.26465539e-04] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][1.11661282 0.01557459],p_force[b][-2.96441621 -0.0249429 ] f_a[-1.84160700e-304 -1.20574126e-303],f_b[1.84160700e-304 1.20574126e-303]
agent 0 and agent 2   p_force[a][1.11661282 0.01557459],p_force[b][-2.99998015e+00  1.29438945e-07] f_a[-5.19988944e-234 -3.83752644e-234],f_b[5.19988944e-234 3.83752644e-234]
agent 0 and agent 3   p_force[a][1.11661282 0.01557459],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][1.11661282 0.01557459],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][1.11661282 0.01557459],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.96441621 -0.0249429 ],p_force[b][-2.99998015e+00  1.29438945e-07] f_a[-1.42495129e-198  1.44512774e-198],f_b[ 1.42495129e-198 -1.44512774e-198]
agent 1 and agent 3   p_force[a][-2.96441621 -0.0249429 ],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[ 9.61444318e-91 -4.94433251e-92],f_b[-9.61444318e-91  4.94433251e-92]
agent 1 and landmark 0   p_force[a][-2.96441621 -0.0249429 ],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.96441621 -0.0249429 ],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99998015e+00  1.29438945e-07],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.99998015e+00  1.29438945e-07],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99998015e+00  1.29438945e-07],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99999809e+00  1.65195502e-06],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99999809e+00  1.65195502e-06],p_force[b][-3.99999809e+00  1.65195502e-06] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99999809e+00  1.65195502e-06],p_force[b][-3.99999809e+00  1.65195502e-06] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][-0.13628456 -0.00023781],p_force[b][-2.98324603e+00  1.39381969e-03] f_a[-2.42944922e-301 -3.12727477e-300],f_b[2.42944922e-301 3.12727477e-300]
agent 0 and agent 2   p_force[a][-0.13628456 -0.00023781],p_force[b][-2.99992865e+00  6.35915349e-05] f_a[-1.37219882e-212 -1.14279087e-212],f_b[1.37219882e-212 1.14279087e-212]
agent 0 and agent 3   p_force[a][-0.13628456 -0.00023781],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][-0.13628456 -0.00023781],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][-0.13628456 -0.00023781],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.98324603e+00  1.39381969e-03],p_force[b][-2.99992865e+00  6.35915349e-05] f_a[-2.24389798e-198  2.27229714e-198],f_b[ 2.24389798e-198 -2.27229714e-198]
agent 1 and agent 3   p_force[a][-2.98324603e+00  1.39381969e-03],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[ 1.60855405e-55 -1.12780283e-56],f_b[-1.60855405e-55  1.12780283e-56]
agent 1 and landmark 0   p_force[a][-2.98324603e+00  1.39381969e-03],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.98324603e+00  1.39381969e-03],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99992865e+00  6.35915349e-05],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[ 3.02075720e-297 -2.00820395e-297],f_b[-3.02075720e-297  2.00820395e-297]
agent 2 and landmark 0   p_force[a][-2.99992865e+00  6.35915349e-05],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99992865e+00  6.35915349e-05],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99999523e+00  4.01254556e-06],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99999523e+00  4.01254556e-06],p_force[b][-3.99999523e+00  4.01254556e-06] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99999523e+00  4.01254556e-06],p_force[b][-3.99999523e+00  4.01254556e-06] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][ 0.13515923 -0.00054909],p_force[b][ 1.92875147 -0.02528635] f_a[ 4.33675217e-301 -6.14918027e-299],f_b[-4.33675217e-301  6.14918027e-299]
agent 0 and agent 2   p_force[a][ 0.13515923 -0.00054909],p_force[b][-2.99999088e+00 -6.74610533e-06] f_a[-8.53426806e-190 -8.31169995e-190],f_b[8.53426806e-190 8.31169995e-190]
agent 0 and agent 3   p_force[a][ 0.13515923 -0.00054909],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][ 0.13515923 -0.00054909],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][ 0.13515923 -0.00054909],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][ 1.92875147 -0.02528635],p_force[b][-2.99999088e+00 -6.74610533e-06] f_a[-3.07569346e-198  3.11140450e-198],f_b[ 3.07569346e-198 -3.11140450e-198]
agent 1 and agent 3   p_force[a][ 1.92875147 -0.02528635],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[ 5.58794593e-30 -5.23633793e-31],f_b[-5.58794593e-30  5.23633793e-31]
agent 1 and landmark 0   p_force[a][ 1.92875147 -0.02528635],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][ 1.92875147 -0.02528635],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99999088e+00 -6.74610533e-06],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[ 3.51074258e-276 -2.55874131e-276],f_b[-3.51074258e-276  2.55874131e-276]
agent 2 and landmark 0   p_force[a][-2.99999088e+00 -6.74610533e-06],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99999088e+00 -6.74610533e-06],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99939060e+00  6.09372451e-04],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99939060e+00  6.09372451e-04],p_force[b][-3.99939060e+00  6.09372451e-04] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99939060e+00  6.09372451e-04],p_force[b][-3.99939060e+00  6.09372451e-04] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][ 0.304842   -0.01687233],p_force[b][-2.84412611 -0.1185579 ] f_a[ 2.07756884e-300 -4.22694380e-299],f_b[-2.07756884e-300  4.22694380e-299]
agent 0 and agent 2   p_force[a][ 0.304842   -0.01687233],p_force[b][-2.99998963e+00  1.29631482e-06] f_a[-2.04553073e-166 -2.46053920e-166],f_b[2.04553073e-166 2.46053920e-166]
agent 0 and agent 3   p_force[a][ 0.304842   -0.01687233],p_force[b][-3.99952459e+00  4.75135545e-04] f_a[ 0. -0.],f_b[-0.  0.]
agent 0 and landmark 0   p_force[a][ 0.304842   -0.01687233],p_force[b][-3.99952459e+00  4.75135545e-04] f_a[-0.  0.],f_bNone
agent 0 and landmark 1   p_force[a][ 0.304842   -0.01687233],p_force[b][-3.99952459e+00  4.75135545e-04] f_a[-0. -0.],f_bNone
agent 1 and agent 2   p_force[a][-2.84412611 -0.1185579 ],p_force[b][-2.99998963e+00  1.29631482e-06] f_a[-6.23938806e-185  7.04130190e-185],f_b[ 6.23938806e-185 -7.04130190e-185]
agent 1 and agent 3   p_force[a][-2.84412611 -0.1185579 ],p_force[b][-3.99952459e+00  4.75135545e-04] f_a[ 9.85262703e-06 -1.35321719e-06],f_b[-9.85262703e-06  1.35321719e-06]
agent 1 and landmark 0   p_force[a][-2.84411625 -0.11855925],p_force[b][-3.99952459e+00  4.75135545e-04] f_a[-0.  0.],f_bNone
agent 1 and landmark 1   p_force[a][-2.84411625 -0.11855925],p_force[b][-3.99952459e+00  4.75135545e-04] f_a[-0.  0.],f_bNone
agent 2 and agent 3   p_force[a][-2.99998963e+00  1.29631482e-06],p_force[b][-3.99953445e+00  4.76488762e-04] f_a[ 5.01788527e-242 -4.37701584e-242],f_b[-5.01788527e-242  4.37701584e-242]
agent 2 and landmark 0   p_force[a][-2.99998963e+00  1.29631482e-06],p_force[b][-3.99953445e+00  4.76488762e-04] f_a[-0.  0.],f_bNone
agent 2 and landmark 1   p_force[a][-2.99998963e+00  1.29631482e-06],p_force[b][-3.99953445e+00  4.76488762e-04] f_a[-0. -0.],f_bNone
agent 3 and landmark 0   p_force[a][-3.99953445e+00  4.76488762e-04],p_force[b][-3.99953445e+00  4.76488762e-04] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.99953445e+00  4.76488762e-04],p_force[b][-3.99953445e+00  4.76488762e-04] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.99953445e+00  4.76488762e-04],p_force[b][-3.99953445e+00  4.76488762e-04] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][-2.99974501e+00 -9.84785875e-05],p_force[b][-2.98726809 -0.0098076 ] f_a[-0.  0.],f_b[ 0. -0.]
agent 0 and agent 2   p_force[a][-2.99974501e+00 -9.84785875e-05],p_force[b][-2.97765166  0.00608668] f_a[0. 0.],f_b[-0. -0.]
agent 0 and agent 3   p_force[a][-2.99974501e+00 -9.84785875e-05],p_force[b][-3.36482143 -0.25983799] f_a[0. 0.],f_b[-0. -0.]
agent 0 and landmark 0   p_force[a][-2.99974501e+00 -9.84785875e-05],p_force[b][-3.36482143 -0.25983799] f_a[-1.74245307e-278  2.55014192e-277],f_bNone
agent 0 and landmark 1   p_force[a][-2.99974501e+00 -9.84785875e-05],p_force[b][-3.36482143 -0.25983799] f_a[0. 0.],f_bNone
agent 1 and agent 2   p_force[a][-2.98726809 -0.0098076 ],p_force[b][-2.97765166  0.00608668] f_a[ 1.56423091e-313 -9.05749014e-314],f_b[-1.56423091e-313  9.05749014e-314]
agent 1 and agent 3   p_force[a][-2.98726809 -0.0098076 ],p_force[b][-3.36482143 -0.25983799] f_a[ 0. -0.],f_b[-0.  0.]
agent 1 and landmark 0   p_force[a][-2.98726809 -0.0098076 ],p_force[b][-3.36482143 -0.25983799] f_a[-1.11357220e-219 -4.32454496e-218],f_bNone
agent 1 and landmark 1   p_force[a][-2.98726809 -0.0098076 ],p_force[b][-3.36482143 -0.25983799] f_a[ 4.60943428e-288 -6.77890376e-288],f_bNone
agent 2 and agent 3   p_force[a][-2.97765166  0.00608668],p_force[b][-3.36482143 -0.25983799] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.97765166  0.00608668],p_force[b][-3.36482143 -0.25983799] f_a[-1.24323068e-247 -5.46785720e-248],f_bNone
agent 2 and landmark 1   p_force[a][-2.97765166  0.00608668],p_force[b][-3.36482143 -0.25983799] f_a[-7.73430005e-59 -1.16122126e-58],f_bNone
agent 3 and landmark 0   p_force[a][-3.36482143 -0.25983799],p_force[b][-3.36482143 -0.25983799] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.36482143 -0.25983799],p_force[b][-3.36482143 -0.25983799] f_a[-3.47218259e-313  1.09755561e-313],f_bNone
landmark 0 and landmark 1   p_force[a][-3.36482143 -0.25983799],p_force[b][-3.36482143 -0.25983799] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][-2.99818701e+00 -2.82499997e-04],p_force[b][-2.97648329 -0.01163047] f_a[-0.  0.],f_b[ 0. -0.]
agent 0 and agent 2   p_force[a][-2.99818701e+00 -2.82499997e-04],p_force[b][-2.98526502e+00  1.25498045e-03] f_a[0. 0.],f_b[-0. -0.]
agent 0 and agent 3   p_force[a][-2.99818701e+00 -2.82499997e-04],p_force[b][-3.97805524  0.00799166] f_a[0. 0.],f_b[-0. -0.]
agent 0 and landmark 0   p_force[a][-2.99818701e+00 -2.82499997e-04],p_force[b][-3.97805524  0.00799166] f_a[-2.04351688e-279  2.01561415e-278],f_bNone
agent 0 and landmark 1   p_force[a][-2.99818701e+00 -2.82499997e-04],p_force[b][-3.97805524  0.00799166] f_a[0. 0.],f_bNone
agent 1 and agent 2   p_force[a][-2.97648329 -0.01163047],p_force[b][-2.98526502e+00  1.25498045e-03] f_a[ 1.56960612e-313 -9.09310667e-314],f_b[-1.56960612e-313  9.09310667e-314]
agent 1 and agent 3   p_force[a][-2.97648329 -0.01163047],p_force[b][-3.97805524  0.00799166] f_a[ 0. -0.],f_b[-0.  0.]
agent 1 and landmark 0   p_force[a][-2.97648329 -0.01163047],p_force[b][-3.97805524  0.00799166] f_a[-6.56794443e-220 -1.02002568e-218],f_bNone
agent 1 and landmark 1   p_force[a][-2.97648329 -0.01163047],p_force[b][-3.97805524  0.00799166] f_a[ 5.76056023e-281 -8.98405667e-281],f_bNone
agent 2 and agent 3   p_force[a][-2.98526502e+00  1.25498045e-03],p_force[b][-3.97805524  0.00799166] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.98526502e+00  1.25498045e-03],p_force[b][-3.97805524  0.00799166] f_a[-1.71414135e-259 -7.25696600e-260],f_bNone
agent 2 and landmark 1   p_force[a][-2.98526502e+00  1.25498045e-03],p_force[b][-3.97805524  0.00799166] f_a[-2.89325564e-66 -3.83556456e-66],f_bNone
agent 3 and landmark 0   p_force[a][-3.97805524  0.00799166],p_force[b][-3.97805524  0.00799166] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-3.97805524  0.00799166],p_force[b][-3.97805524  0.00799166] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-3.97805524  0.00799166],p_force[b][-3.97805524  0.00799166] f_aNone,f_bNone
agent 0 and agent 1   p_force[a][-2.99913722e+00 -1.19444969e-04],p_force[b][-2.99613976e+00 -6.99376222e-04] f_a[-0.  0.],f_b[ 0. -0.]
agent 0 and agent 2   p_force[a][-2.99913722e+00 -1.19444969e-04],p_force[b][-2.99627727e+00  2.05391535e-03] f_a[0. 0.],f_b[-0. -0.]
agent 0 and agent 3   p_force[a][-2.99913722e+00 -1.19444969e-04],p_force[b][-2.02934694 -1.70371759] f_a[0. 0.],f_b[-0. -0.]
agent 0 and landmark 0   p_force[a][-2.99913722e+00 -1.19444969e-04],p_force[b][-2.02934694 -1.70371759] f_a[-3.63933184e-282  2.28577162e-281],f_bNone
agent 0 and landmark 1   p_force[a][-2.99913722e+00 -1.19444969e-04],p_force[b][-2.02934694 -1.70371759] f_a[8.91308991e-314 2.02153282e-313],f_bNone
agent 1 and agent 2   p_force[a][-2.99613976e+00 -6.99376222e-04],p_force[b][-2.99627727e+00  2.05391535e-03] f_a[ 1.36715724e-313 -7.92462781e-314],f_b[-1.36715724e-313  7.92462781e-314]
agent 1 and agent 3   p_force[a][-2.99613976e+00 -6.99376222e-04],p_force[b][-2.02934694 -1.70371759] f_a[ 0. -0.],f_b[-0.  0.]
agent 1 and landmark 0   p_force[a][-2.99613976e+00 -6.99376222e-04],p_force[b][-2.02934694 -1.70371759] f_a[-6.80073398e-222 -5.15817802e-221],f_bNone
agent 1 and landmark 1   p_force[a][-2.99613976e+00 -6.99376222e-04],p_force[b][-2.02934694 -1.70371759] f_a[ 2.58391522e-269 -4.50550758e-269],f_bNone
agent 2 and agent 3   p_force[a][-2.99627727e+00  2.05391535e-03],p_force[b][-2.02934694 -1.70371759] f_a[ 0. -0.],f_b[-0.  0.]
agent 2 and landmark 0   p_force[a][-2.99627727e+00  2.05391535e-03],p_force[b][-2.02934694 -1.70371759] f_a[-1.90063702e-280 -7.55231425e-281],f_bNone
agent 2 and landmark 1   p_force[a][-2.99627727e+00  2.05391535e-03],p_force[b][-2.02934694 -1.70371759] f_a[-1.12830929e-80 -1.24129761e-80],f_bNone
agent 3 and landmark 0   p_force[a][-2.02934694 -1.70371759],p_force[b][-2.02934694 -1.70371759] f_a[-0.  0.],f_bNone
agent 3 and landmark 1   p_force[a][-2.02934694 -1.70371759],p_force[b][-2.02934694 -1.70371759] f_a[-0.  0.],f_bNone
landmark 0 and landmark 1   p_force[a][-2.02934694 -1.70371759],p_force[b][-2.02934694 -1.70371759] f_aNone,f_bNone
