-33.02272671195123, -33.94335326753177, -35.363528050444266, -19.26379279312684,
-12.034923014721151, -4.934085432185599, 15.936223736764736, 39.683508286182416,
44.822184976389494, 46.35684393181715, 56.11345822661373, 61.124410251270525,
53.2024847050462, 59.19250037312333, 57.883187576775654, 56.28914876037016,
54.35531129375882, 60.48305497693362, 59.20964238873636, 57.022403351583094, 
59.52472502063284, 56.784826594901666, 52.304440933253574, 54.12379979996789, 
44.874620793632545, 40.572729546437444, 31.081278498047233, 38.63577818432997, 
33.46444218358992, 28.123245456123666, 17.679792641077015, 29.08743413701643, 
44.88344803180009, 49.40234258200803, 51.63708619938515, 43.35416961862826, 
44.181491453404504, 42.69588437464816, 40.0481763541658, 47.48193703010137, 
48.0902416184751, 47.67873909553398, 42.703191875256465, 54.11324180793722, 
48.84548309813345, 41.463049904974454, 36.65957598054898, 43.46212529046764, 
40.86153150744375, 42.88892246233861, 45.224938381825766, 46.87937564697487, 
49.24533488618538, 52.8051193755129, 45.73248904960916, 53.2439729062732, 
55.4628878256234, 60.35761357493598, 53.46216351812452, 52.333726640078574

[0.1285140562248996, 0.108, 0.132, 0.268, 0.336, 0.42, 0.612, 0.824, 0.864, 0.888, 0.964, 1.0, 0.924, 0.984, 0.972, 0.948, 0.94, 1.0, 0.984, 0.956, 0.996, 0.972, 0.944, 0.948, 0.86, 0.82, 0.728, 0.792, 0.744, 0.688, 0.568, 0.66, 0.824, 0.892, 0.9, 0.824, 0.84, 0.824, 0.792, 0.852, 0.872, 0.86, 0.816, 0.932, 0.876, 0.788, 0.748, 0.816, 0.78, 0.804, 0.824, 0.848, 0.864, 0.9, 0.852, 0.9, 0.924, 0.976, 0.912, 0.9]
